Year,deutfinal,temp,acc-EDC3beta,Adjusted years,Deuterium,Temp
177444,-432.8,210.8,1.49,-175494,-432.8,210.8
177565.667,-435.4,210.4,1.449,-175615.667,-435.4,210.4
177687.333,-431.7,211,1.514,-175737.333,-431.7,211
177809,-434.7,210.5,1.459,-175859,-434.7,210.5
177932.333,-438,210,1.396,-175982.333,-438,210
178055.667,-432.2,210.9,1.5,-176105.667,-432.2,210.9
178179,-433.2,210.8,1.493,-176229,-433.2,210.8
178301,-435.2,210.5,1.443,-176351,-435.2,210.5
178423,-436.3,210.3,1.414,-176473,-436.3,210.3
178545,-440.9,209.5,1.324,-176595,-440.9,209.5
178678.667,-440.8,209.5,1.319,-176728.667,-440.8,209.5
178812.333,-443,209.2,1.28,-176862.333,-443,209.2
178946,-439.2,209.8,1.349,-176996,-439.2,209.8
179074.333,-438.8,209.9,1.362,-177124.333,-438.8,209.9
179202.667,-439.7,209.7,1.342,-177252.667,-439.7,209.7
179331,-440.9,209.5,1.324,-177381,-440.9,209.5
179454,-437.3,210.1,1.4,-177504,-437.3,210.1
179577,-433.7,210.7,1.472,-177627,-433.7,210.7
179700,-436.3,210.3,1.437,-177750,-436.3,210.3
179811,-429.2,211.5,1.574,-177861,-429.2,211.5
179922,-428.3,211.6,1.622,-177972,-428.3,211.6
180033,-422.9,212.5,1.749,-178083,-422.9,212.5
180135.333,-425.5,212.1,1.693,-178185.333,-425.5,212.1
180237.667,-428.6,211.6,1.615,-178287.667,-428.6,211.6
180340,-424.8,212.2,1.701,-178390,-424.8,212.2
180446.667,-427.2,211.8,1.63,-178496.667,-427.2,211.8
180553.333,-434.4,210.6,1.508,-178603.333,-434.4,210.6
180660,-422.5,212.6,1.741,-178710,-422.5,212.6
180755.667,-421.7,212.7,1.802,-178805.667,-421.7,212.7
180851.333,-419.8,213,1.831,-178901.333,-419.8,213
180947,-424.6,212.2,1.739,-178997,-424.6,212.2
181046,-422.5,212.6,1.76,-179096,-422.5,212.6
181145,-425.4,212.1,1.7,-179195,-425.4,212.1
181244,-426.7,211.9,1.662,-179294,-426.7,211.9
181345.667,-427.6,211.7,1.639,-179395.667,-427.6,211.7
181447.333,-423,212.5,1.755,-179497.333,-423,212.5
181549,-429.5,211.4,1.594,-179599,-429.5,211.4
181654.667,-429,211.5,1.597,-179704.667,-429,211.5
181760.333,-429.8,211.4,1.578,-179810.333,-429.8,211.4
181866,-432.3,211,1.518,-179916,-432.3,211
181981,-435.8,210.4,1.435,-180031,-435.8,210.4
182096,-437.3,210.1,1.405,-180146,-437.3,210.1
182211,-436.6,210.3,1.411,-180261,-436.6,210.3
182331.667,-439.2,209.8,1.361,-180381.667,-439.2,209.8
182452.333,-440.7,209.6,1.329,-180502.333,-440.7,209.6
182573,-436.9,210.2,1.425,-180623,-436.9,210.2
182687,-430.4,211.3,1.538,-180737,-430.4,211.3
182801,-439.1,209.8,1.372,-180851,-439.1,209.8
182915,-438.1,210,1.383,-180965,-438.1,210
183030,-432.5,210.9,1.5,-181080,-432.5,210.9
183145,-437.3,210.1,1.412,-181195,-437.3,210.1
183260,-439.4,209.8,1.354,-181310,-439.4,209.8
183381,-439.9,209.7,1.345,-181431,-439.9,209.7
183502,-439.8,209.7,1.346,-181552,-439.8,209.7
183623,-436.8,210.2,1.408,-181673,-436.8,210.2
183741,-438.8,209.9,1.373,-181791,-438.8,209.9
183859,-437.6,210.1,1.386,-181909,-437.6,210.1
183977,-441.9,209.4,1.309,-182027,-441.9,209.4
184094.667,-440.6,209.6,1.339,-182144.667,-440.6,209.6
184212.333,-431.6,211.1,1.505,-182262.333,-431.6,211.1
184330,-436.7,210.2,1.415,-182380,-436.7,210.2
184451,-443.2,209.2,1.28,-182501,-443.2,209.2
184572,-439.2,209.8,1.357,-182622,-439.2,209.8
184693,-438.9,209.9,1.358,-182743,-438.9,209.9
184817,-441.3,209.5,1.314,-182867,-441.3,209.5
184941,-442.9,209.2,1.281,-182991,-442.9,209.2
185065,-435,210.5,1.443,-183115,-435,210.5
185183.667,-437.2,210.1,1.401,-183233.667,-437.2,210.1
185302.333,-441,209.5,1.322,-183352.333,-441,209.5
185421,-438,210,1.375,-183471,-438,210
185542,-439.4,209.8,1.353,-183592,-439.4,209.8
185663,-438.9,209.8,1.359,-183713,-438.9,209.8
185784,-440.9,209.5,1.325,-183834,-440.9,209.5
185906.667,-436.9,210.2,1.39,-183956.667,-436.9,210.2
186029.333,-440.7,209.5,1.325,-184079.333,-440.7,209.5
186152,-443.3,209.1,1.268,-184202,-443.3,209.1
186277.333,-441.1,209.5,1.316,-184327.333,-441.1,209.5
186402.667,-437.9,210,1.373,-184452.667,-437.9,210
186528,-439.4,209.7,1.352,-184578,-439.4,209.7
186652,-438.2,209.9,1.369,-184702,-438.2,209.9
186776,-442.4,209.3,1.289,-184826,-442.4,209.3
186900,-441.1,209.5,1.313,-184950,-441.1,209.5
187027,-438.8,209.8,1.348,-185077,-438.8,209.8
187154,-443.2,209.1,1.277,-185204,-443.2,209.1
187281,-440.2,209.6,1.326,-185331,-440.2,209.6
187402.333,-438.4,209.9,1.373,-185452.333,-438.4,209.9
187523.667,-435.5,210.4,1.432,-185573.667,-435.5,210.4
187645,-433.3,210.7,1.472,-185695,-433.3,210.7
187765.333,-439.3,209.7,1.357,-185815.333,-439.3,209.7
187885.667,-438.8,209.8,1.359,-185935.667,-438.8,209.8
188006,-437.7,210,1.381,-186056,-437.7,210
188127.333,-438.4,209.9,1.372,-186177.333,-438.4,209.9
188248.667,-435.7,210.3,1.423,-186298.667,-435.7,210.3
188370,-435.4,210.4,1.434,-186420,-435.4,210.4
188487.333,-435,210.4,1.444,-186537.333,-435,210.4
188604.667,-434.3,210.6,1.461,-186654.667,-434.3,210.6
188722,-426.8,211.8,1.628,-186772,-426.8,211.8
188830.333,-432.4,210.9,1.525,-186880.333,-432.4,210.9
188938.667,-427.2,211.7,1.622,-186988.667,-427.2,211.7
189047,-430.6,211.2,1.556,-187097,-430.6,211.2
189156,-428.9,211.4,1.587,-187206,-428.9,211.4
189265,-428.2,211.6,1.608,-187315,-428.2,211.6
189374,-428.2,211.6,1.627,-187424,-428.2,211.6
189475.333,-421.6,212.6,1.766,-187525.333,-421.6,212.6
189576.667,-422.1,212.6,1.774,-187626.667,-422.1,212.6
189678,-423.4,212.3,1.741,-187728,-423.4,212.3
189774.333,-418.9,213.1,1.868,-187824.333,-418.9,213.1
189870.667,-418.5,213.2,1.882,-187920.667,-418.5,213.2
189967,-414.6,213.8,2.005,-188017,-414.6,213.8
190054.333,-410.8,214.4,2.11,-188104.333,-410.8,214.4
190141.667,-414.2,213.9,2.035,-188191.667,-414.2,213.9
190229,-412.4,214.2,2.022,-188279,-412.4,214.2
190324.667,-422.5,212.5,1.796,-188374.667,-422.5,212.5
190420.333,-422.5,212.5,1.762,-188470.333,-422.5,212.5
190516,-422.7,212.5,1.758,-188566,-422.7,212.5
190619.333,-421.8,212.6,1.777,-188669.333,-421.8,212.6
190722.667,-427.9,211.6,1.626,-188772.667,-427.9,211.6
190826,-425.1,212.1,1.676,-188876,-425.1,212.1
190933.667,-427.1,211.7,1.64,-188983.667,-427.1,211.7
191041.333,-428.2,211.5,1.624,-189091.333,-428.2,211.5
191149,-421.1,212.7,1.765,-189199,-421.1,212.7
191252.333,-425.1,212,1.7,-189302.333,-425.1,212
191355.667,-425.1,212,1.685,-189405.667,-425.1,212
191459,-428.9,211.4,1.588,-189509,-428.9,211.4
191569,-428.9,211.4,1.59,-189619,-428.9,211.4
191679,-426.1,211.9,1.653,-189729,-426.1,211.9
191789,-427.6,211.6,1.619,-189839,-427.6,211.6
191902.667,-428.5,211.5,1.596,-189952.667,-428.5,211.5
192016.333,-433.2,210.7,1.496,-190066.333,-433.2,210.7
192130,-426.4,211.8,1.629,-190180,-426.4,211.8
192242.667,-428.9,211.4,1.583,-190292.667,-428.9,211.4
192355.333,-430.8,211.1,1.533,-190405.333,-430.8,211.1
192468,-436.7,210.1,1.404,-190518,-436.7,210.1
192591.667,-436.9,210.1,1.404,-190641.667,-436.9,210.1
192715.333,-431.3,211,1.507,-190765.333,-431.3,211
192839,-437.3,210,1.401,-190889,-437.3,210
192960,-430.7,211.1,1.523,-191010,-430.7,211.1
193081,-432,210.9,1.508,-191131,-432,210.9
193202,-432.6,210.8,1.5,-191252,-432.6,210.8
193319,-429.4,211.3,1.563,-191369,-429.4,211.3
193436,-430.5,211.1,1.554,-191486,-430.5,211.1
193553,-426.7,211.8,1.623,-191603,-426.7,211.8
193664.333,-430.7,211.1,1.561,-191714.333,-430.7,211.1
193775.667,-421.9,212.6,1.756,-191825.667,-421.9,212.6
193887,-422.3,212.5,1.783,-191937,-422.3,212.5
193986.667,-416.1,213.5,1.914,-192036.667,-416.1,213.5
194086.333,-418.7,213.1,1.882,-192136.333,-418.7,213.1
194186,-417.1,213.3,1.909,-192236,-417.1,213.3
194289,-417.7,213.2,1.874,-192339,-417.7,213.2
194392,-428.3,211.5,1.625,-192442,-428.3,211.5
194495,-425,212,1.671,-192545,-425,212
194609.333,-429.2,211.4,1.591,-192659.333,-429.2,211.4
194723.667,-426.4,211.8,1.652,-192773.667,-426.4,211.8
194838,-425.5,212,1.683,-192888,-425.5,212
194950.333,-422,212.6,1.753,-193000.333,-422,212.6
195062.667,-429,211.4,1.581,-193112.667,-429,211.4
195175,-434.5,210.5,1.462,-193225,-434.5,210.5
195298.333,-429.3,211.4,1.576,-193348.333,-429.3,211.4
195421.667,-430.3,211.2,1.557,-193471.667,-430.3,211.2
195545,-429,211.4,1.581,-193595,-429,211.4
195666.333,-431.9,211,1.525,-193716.333,-431.9,211
195787.667,-427.3,211.7,1.615,-193837.667,-427.3,211.7
195909,-433.7,210.7,1.496,-193959,-433.7,210.7
196032,-425.8,212,1.653,-194082,-425.8,212
196155,-431,211.1,1.555,-194205,-431,211.1
196278,-427.5,211.7,1.632,-194328,-427.5,211.7
196396.667,-427.6,211.7,1.633,-194446.667,-427.6,211.7
196515.333,-426.3,211.9,1.667,-194565.333,-426.3,211.9
196634,-424.5,212.2,1.696,-194684,-424.5,212.2
196751,-430,211.3,1.586,-194801,-430,211.3
196868,-422.6,212.5,1.775,-194918,-422.6,212.5
196985,-419.9,213,1.835,-195035,-419.9,213
197095,-422.8,212.5,1.781,-195145,-422.8,212.5
197205,-421.1,212.8,1.807,-195255,-421.1,212.8
197315,-423.2,212.5,1.764,-195365,-423.2,212.5
197418.333,-412.4,214.2,2.087,-195468.333,-412.4,214.2
197521.667,-416.1,213.6,1.972,-195571.667,-416.1,213.6
197625,-421.9,212.7,1.805,-195675,-421.9,212.7
197734.667,-420.5,212.9,1.838,-195784.667,-420.5,212.9
197844.333,-420.7,212.9,1.859,-195894.333,-420.7,212.9
197954,-413.9,214,1.994,-196004,-413.9,214
198059,-421,212.9,1.868,-196109,-421,212.9
198164,-416.6,213.6,1.937,-196214,-416.6,213.6
198269,-419.4,213.1,1.913,-196319,-419.4,213.1
198373.333,-412.2,214.3,2.051,-196423.333,-412.2,214.3
198477.667,-420.3,213,1.885,-196527.667,-420.3,213
198582,-419,213.2,1.895,-196632,-419,213.2
198686.667,-416.7,213.6,1.965,-196736.667,-416.7,213.6
198791.333,-415.3,213.8,2.012,-196841.333,-415.3,213.8
198896,-414.8,213.9,2.033,-196946,-414.8,213.9
198994.333,-413.7,214.1,2.076,-197044.333,-413.7,214.1
199092.667,-410.9,214.6,2.15,-197142.667,-410.9,214.6
199191,-412.3,214.4,2.122,-197241,-412.3,214.4
199288.333,-413.2,214.2,2.094,-197338.333,-413.2,214.2
199385.667,-413.3,214.2,2.12,-197435.667,-413.3,214.2
199483,-405.6,215.5,2.327,-197533,-405.6,215.5
199574.333,-408.5,215,2.257,-197624.333,-408.5,215
199665.667,-410.6,214.7,2.198,-197715.667,-410.6,214.7
199757,-409.5,214.9,2.224,-197807,-409.5,214.9
199849,-409.2,214.9,2.242,-197899,-409.2,214.9
199941,-408.1,215.1,2.278,-197991,-408.1,215.1
200033,-405,215.6,2.386,-198083,-405,215.6
200124,-407.7,215.2,2.284,-198174,-407.7,215.2
200215,-412.6,214.4,2.168,-198265,-412.6,214.4
200306,-407.7,215.2,2.274,-198356,-407.7,215.2
200394.333,-408.7,215.1,2.279,-198444.333,-408.7,215.1
200482.667,-402.5,216.1,2.515,-198532.667,-402.5,216.1
200571,-398.8,216.7,2.621,-198621,-398.8,216.7
200657.333,-406,215.5,2.369,-198707.333,-406,215.5
200743.667,-409.5,214.9,2.263,-198793.667,-409.5,214.9
200830,-407.4,215.3,2.317,-198880,-407.4,215.3
200918.333,-405.5,215.6,2.383,-198968.333,-405.5,215.6
201006.667,-405.9,215.6,2.376,-199056.667,-405.9,215.6
201095,-406.7,215.4,2.364,-199145,-406.7,215.4
201183,-404.7,215.8,2.407,-199233,-404.7,215.8
201271,-407.4,215.3,2.337,-199321,-407.4,215.3
201359,-405.5,215.6,2.392,-199409,-405.5,215.6
201448.333,-406.2,215.5,2.366,-199498.333,-406.2,215.5
201537.667,-408.4,215.2,2.301,-199587.667,-408.4,215.2
201627,-408.7,215.1,2.3,-199677,-408.7,215.1
201712.667,-400.8,216.4,2.557,-199762.667,-400.8,216.4
201798.333,-403,216.1,2.514,-199848.333,-403,216.1
201884,-404.2,215.9,2.45,-199934,-404.2,215.9
201970.333,-406.4,215.5,2.401,-200020.333,-406.4,215.5
202056.667,-402.5,216.2,2.486,-200106.667,-402.5,216.2
202143,-408,215.3,2.325,-200193,-408,215.3
202234,-408.5,215.2,2.297,-200284,-408.5,215.2
202325,-407.9,215.3,2.316,-200375,-407.9,215.3
202416,-407.5,215.3,2.333,-200466,-407.5,215.3
202504.667,-406.7,215.5,2.364,-200554.667,-406.7,215.5
202593.333,-403.1,216.1,2.485,-200643.333,-403.1,216.1
202682,-406,215.6,2.409,-200732,-406,215.6
202770.667,-405.5,215.7,2.408,-200820.667,-405.5,215.7
202859.333,-406.3,215.6,2.38,-200909.333,-406.3,215.6
202948,-406.5,215.5,2.403,-200998,-406.5,215.5
203037.333,-401.2,216.4,2.525,-201087.333,-401.2,216.4
203126.667,-411.8,214.7,2.2,-201176.667,-411.8,214.7
203216,-408.6,215.2,2.31,-201266,-408.6,215.2
203304.333,-403.9,216,2.458,-201354.333,-403.9,216
203392.667,-403.4,216,2.494,-201442.667,-403.4,216
203481,-402.8,216.1,2.497,-201531,-402.8,216.1
203571.667,-407.7,215.3,2.333,-201621.667,-407.7,215.3
203662.333,-410.4,214.9,2.242,-201712.333,-410.4,214.9
203753,-410.4,214.9,2.223,-201803,-410.4,214.9
203850,-412.1,214.6,2.178,-201900,-412.1,214.6
203947,-410.3,214.9,2.227,-201997,-410.3,214.9
204044,-416.1,213.9,2.035,-202094,-416.1,213.9
204148,-415,214.1,2.069,-202198,-415,214.1
204252,-415,214.1,2.071,-202302,-415,214.1
204356,-412.3,214.6,2.159,-202406,-412.3,214.6
204460.333,-415,214.1,2.07,-202510.333,-415,214.1
204564.667,-418.9,213.5,1.947,-202614.667,-418.9,213.5
204669,-417.8,213.7,1.985,-202719,-417.8,213.7
204777.667,-414.4,214.2,2.065,-202827.667,-414.4,214.2
204886.333,-421,213.1,1.888,-202936.333,-421,213.1
204995,-422.6,212.9,1.84,-203045,-422.6,212.9
205109,-421.3,213.1,1.87,-203159,-421.3,213.1
205223,-418.4,213.6,1.953,-203273,-418.4,213.6
205337,-424.8,212.5,1.79,-203387,-424.8,212.5
205451.333,-417.8,213.7,1.941,-203501.333,-417.8,213.7
205565.667,-421.6,213,1.873,-203615.667,-421.6,213
205680,-422.1,213,1.849,-203730,-422.1,213
205792.667,-420.1,213.3,1.91,-203842.667,-420.1,213.3
205905.333,-418.5,213.6,1.938,-203955.333,-418.5,213.6
206018,-424.2,212.6,1.807,-204068,-424.2,212.6
206132,-422,213,1.851,-204182,-422,213
206246,-417.9,213.7,1.971,-204296,-417.9,213.7
206360,-419.4,213.4,1.931,-204410,-419.4,213.4
206467.333,-419.5,213.4,1.947,-204517.333,-419.5,213.4
206574.667,-413.4,214.4,2.093,-204624.667,-413.4,214.4
206682,-417,213.8,2.006,-204732,-417,213.8
206790.333,-420.7,213.2,1.916,-204840.333,-420.7,213.2
206898.667,-417.3,213.8,2,-204948.667,-417.3,213.8
207007,-413.3,214.4,2.109,-205057,-413.3,214.4
207109.333,-415.2,214.1,2.082,-205159.333,-415.2,214.1
207211.667,-413.6,214.4,2.115,-205261.667,-413.6,214.4
207314,-413.9,214.3,2.114,-205364,-413.9,214.3
207413.333,-413.9,214.3,2.131,-205463.333,-413.9,214.3
207512.667,-409.5,215.1,2.213,-205562.667,-409.5,215.1
207612,-416.9,213.8,2.064,-205662,-416.9,213.8
207712.667,-411.5,214.7,2.171,-205762.667,-411.5,214.7
207813.333,-411.6,214.7,2.183,-205863.333,-411.6,214.7
207914,-414,214.3,2.116,-205964,-414,214.3
208015.667,-414.7,214.2,2.092,-206065.667,-414.7,214.2
208117.333,-413.8,214.4,2.116,-206167.333,-413.8,214.4
208219,-413,214.5,2.144,-206269,-413,214.5
208316.667,-412.1,214.6,2.182,-206366.667,-412.1,214.6
208414.333,-409.1,215.1,2.275,-206464.333,-409.1,215.1
208512,-408.2,215.3,2.31,-206562,-408.2,215.3
208609,-411.9,214.7,2.186,-206659,-411.9,214.7
208706,-412.9,214.5,2.16,-206756,-412.9,214.5
208803,-410,215,2.216,-206853,-410,215
208902.667,-416.2,214,2.075,-206952.667,-416.2,214
209002.333,-411.4,214.8,2.185,-207052.333,-411.4,214.8
209102,-410.9,214.8,2.215,-207152,-410.9,214.8
209199.667,-411.2,214.8,2.206,-207249.667,-411.2,214.8
209297.333,-412,214.7,2.178,-207347.333,-412,214.7
209395,-413.2,214.5,2.156,-207445,-413.2,214.5
209492.667,-410.1,215,2.23,-207542.667,-410.1,215
209590.333,-411.4,214.8,2.221,-207640.333,-411.4,214.8
209688,-404.6,215.9,2.431,-207738,-404.6,215.9
209779.333,-407.8,215.4,2.342,-207829.333,-407.8,215.4
209870.667,-407.2,215.5,2.334,-207920.667,-407.2,215.5
209962,-410.7,214.9,2.255,-208012,-410.7,214.9
210056,-408,215.3,2.312,-208106,-408,215.3
210150,-407.9,215.3,2.329,-208200,-407.9,215.3
210244,-406.5,215.6,2.372,-208294,-406.5,215.6
210337.333,-409.1,215.1,2.292,-208387.333,-409.1,215.1
210430.667,-409,215.1,2.282,-208480.667,-409,215.1
210524,-409.8,215,2.283,-208574,-409.8,215
210614.333,-405,215.8,2.417,-208664.333,-405,215.8
210704.667,-403.4,216.1,2.487,-208754.667,-403.4,216.1
210795,-406.7,215.5,2.378,-208845,-406.7,215.5
210884.667,-407.5,215.4,2.368,-208934.667,-407.5,215.4
210974.333,-403,216.1,2.492,-209024.333,-403,216.1
211064,-403.2,216.1,2.496,-209114,-403.2,216.1
211152.667,-407.1,215.5,2.386,-209202.667,-407.1,215.5
211241.333,-403.9,216,2.441,-209291.333,-403.9,216
211330,-408.3,215.3,2.335,-209380,-408.3,215.3
211419.667,-406.2,215.6,2.393,-209469.667,-406.2,215.6
211509.333,-401.4,216.4,2.537,-209559.333,-401.4,216.4
211599,-407.4,215.4,2.403,-209649,-407.4,215.4
211688,-401.7,216.3,2.532,-209738,-401.7,216.3
211777,-406.4,215.6,2.405,-209827,-406.4,215.6
211866,-401,216.5,2.562,-209916,-401,216.5
211951.333,-403.5,216,2.516,-210001.333,-403.5,216
212036.667,-401.8,216.3,2.567,-210086.667,-401.8,216.3
212122,-399.6,216.7,2.685,-210172,-399.6,216.7
212202.333,-394.2,217.6,2.846,-210252.333,-394.2,217.6
212282.667,-401.1,216.4,2.6,-210332.667,-401.1,216.4
212363,-402,216.3,2.569,-210413,-402,216.3
212447,-400.3,216.6,2.62,-210497,-400.3,216.6
212531,-400.4,216.6,2.611,-210581,-400.4,216.6
212615,-402.4,216.2,2.549,-210665,-402.4,216.2
212703,-403.4,216.1,2.492,-210753,-403.4,216.1
212791,-407.2,215.4,2.37,-210841,-407.2,215.4
212879,-404.6,215.9,2.468,-210929,-404.6,215.9
212963,-399.2,216.7,2.639,-211013,-399.2,216.7
213047,-399.1,216.8,2.655,-211097,-399.1,216.8
213131,-403,216.1,2.518,-211181,-403,216.1
213217.333,-406.4,215.6,2.415,-211267.333,-406.4,215.6
213303.667,-398.8,216.8,2.659,-211353.667,-398.8,216.8
213390,-400.7,216.5,2.595,-211440,-400.7,216.5
213476.667,-404.7,215.8,2.468,-211526.667,-404.7,215.8
213563.333,-404.6,215.9,2.461,-211613.333,-404.6,215.9
213650,-400.2,216.6,2.613,-211700,-400.2,216.6
213736.333,-401.1,216.4,2.579,-211786.333,-401.1,216.4
213822.667,-406.3,215.6,2.402,-211872.667,-406.3,215.6
213909,-404.4,215.9,2.466,-211959,-404.4,215.9
213996.667,-402.6,216.2,2.514,-212046.667,-402.6,216.2
214084.333,-404.2,215.9,2.487,-212134.333,-404.2,215.9
214172,-401.1,216.4,2.564,-212222,-401.1,216.4
214261.333,-408.6,215.2,2.328,-212311.333,-408.6,215.2
214350.667,-404.9,215.8,2.408,-212400.667,-404.9,215.8
214440,-407.8,215.3,2.344,-212490,-407.8,215.3
214531,-407.6,215.4,2.35,-212581,-407.6,215.4
214622,-403.4,216.1,2.485,-212672,-403.4,216.1
214713,-402.8,216.2,2.52,-212763,-402.8,216.2
214800.333,-403.7,216,2.492,-212850.333,-403.7,216
214887.667,-403.9,216,2.477,-212937.667,-403.9,216
214975,-405.7,215.7,2.418,-213025,-405.7,215.7
215062.333,-403.2,216.1,2.517,-213112.333,-403.2,216.1
215149.667,-401.3,216.4,2.551,-213199.667,-401.3,216.4
215237,-406.1,215.6,2.429,-213287,-406.1,215.6
215325.333,-403.5,216.1,2.489,-213375.333,-403.5,216.1
215413.667,-403.3,216.1,2.495,-213463.667,-403.3,216.1
215502,-405.7,215.7,2.411,-213552,-405.7,215.7
215595,-407.9,215.3,2.329,-213645,-407.9,215.3
215688,-409.8,215,2.291,-213738,-409.8,215
215781,-403.5,216.1,2.473,-213831,-403.5,216.1
215866.667,-400,216.6,2.63,-213916.667,-400,216.6
215952.333,-402.1,216.3,2.552,-214002.333,-402.1,216.3
216038,-404.7,215.9,2.459,-214088,-404.7,215.9
216127,-406.5,215.6,2.395,-214177,-406.5,215.6
216216,-402.6,216.2,2.517,-214266,-402.6,216.2
216305,-407,215.5,2.39,-214355,-407,215.5
216394,-403.9,216,2.474,-214444,-403.9,216
216483,-403.2,216.1,2.513,-214533,-403.2,216.1
216572,-402.2,216.3,2.55,-214622,-402.2,216.3
216658,-402.8,216.2,2.534,-214708,-402.8,216.2
216744,-402.2,216.3,2.586,-214794,-402.2,216.3
216830,-396.5,217.2,2.754,-214880,-396.5,217.2
216911.667,-403.7,216,2.53,-214961.667,-403.7,216
216993.333,-396.6,217.2,2.747,-215043.333,-396.6,217.2
217075,-399.2,216.8,2.702,-215125,-399.2,216.8
217156,-397.7,217,2.74,-215206,-397.7,217
217237,-398.8,216.8,2.693,-215287,-398.8,216.8
217318,-401.1,216.5,2.615,-215368,-401.1,216.5
217402,-401.1,216.5,2.609,-215452,-401.1,216.5
217486,-399.6,216.7,2.643,-215536,-399.6,216.7
217570,-402.2,216.3,2.569,-215620,-402.2,216.3
217657,-402.8,216.2,2.534,-215707,-402.8,216.2
217744,-403.7,216,2.494,-215794,-403.7,216
217831,-404,216,2.479,-215881,-404,216
217921,-405,215.8,2.445,-215971,-405,215.8
218011,-405.6,215.7,2.412,-216061,-405.6,215.7
218101,-408,215.3,2.331,-216151,-408,215.3
218196,-409.7,215,2.278,-216246,-409.7,215
218291,-407.4,215.4,2.341,-216341,-407.4,215.4
218386,-407.8,215.4,2.338,-216436,-407.8,215.4
218480.333,-407.1,215.5,2.36,-216530.333,-407.1,215.5
218574.667,-408.1,215.3,2.324,-216624.667,-408.1,215.3
218669,-412.7,214.6,2.16,-216719,-412.7,214.6
218770.667,-410.6,214.9,2.221,-216820.667,-410.6,214.9
218872.333,-414.6,214.2,2.098,-216922.333,-414.6,214.2
218974,-415,214.2,2.082,-217024,-415,214.2
219080.667,-414.3,214.3,2.09,-217130.667,-414.3,214.3
219187.333,-417,213.8,2.023,-217237.333,-417,213.8
219294,-414.2,214.3,2.107,-217344,-414.2,214.3
219399.667,-411.2,214.8,2.182,-217449.667,-411.2,214.8
219505.333,-419.4,213.4,1.955,-217555.333,-419.4,213.4
219611,-418.8,213.5,1.953,-217661,-418.8,213.5
219721.333,-418.1,213.7,1.983,-217771.333,-418.1,213.7
219831.667,-415.5,214.1,2.029,-217881.667,-415.5,214.1
219942,-422.5,212.9,1.861,-217992,-422.5,212.9
220062,-425.4,212.5,1.77,-218112,-425.4,212.5
220182,-420.1,213.3,1.897,-218232,-420.1,213.3
220302,-421.6,213.1,1.863,-218352,-421.6,213.1
220420.667,-423.6,212.7,1.817,-218470.667,-423.6,212.7
220539.333,-421,213.2,1.882,-218589.333,-421,213.2
220658,-421.4,213.1,1.876,-218708,-421.4,213.1
220773,-418.8,213.5,1.953,-218823,-418.8,213.5
220888,-418.6,213.6,1.948,-218938,-418.6,213.6
221003,-425.3,212.5,1.779,-219053,-425.3,212.5
221123,-421.4,213.1,1.862,-219173,-421.4,213.1
221243,-420.4,213.3,1.902,-219293,-420.4,213.3
221363,-420.9,213.2,1.886,-219413,-420.9,213.2
221487,-426.6,212.2,1.726,-219537,-426.6,212.2
221611,-425.8,212.4,1.738,-219661,-425.8,212.4
221735,-427.4,212.1,1.706,-219785,-427.4,212.1
221863.333,-424,212.7,1.783,-219913.333,-424,212.7
221991.667,-427.9,212,1.691,-220041.667,-427.9,212
222120,-427.9,212,1.676,-220170,-427.9,212
222254.333,-431.2,211.5,1.607,-220304.333,-431.2,211.5
222388.667,-428.9,211.8,1.647,-220438.667,-428.9,211.8
222523,-431.3,211.4,1.597,-220573,-431.3,211.4
222661.333,-430.2,211.6,1.617,-220711.333,-430.2,211.6
222799.667,-431.5,211.4,1.584,-220849.667,-431.5,211.4
222938,-434.6,210.9,1.514,-220988,-434.6,210.9
223087.333,-431.9,211.3,1.552,-221137.333,-431.9,211.3
223236.667,-441,209.8,1.369,-221286.667,-441,209.8
223386,-441.3,209.8,1.361,-221436,-441.3,209.8
